"id","price","date_stamp.x","journal_id","influence_id","article_influence","est_article_influence","date_stamp.y","ai_percentile","cost_effectiveness","ef_percentile","eigenfactor","efn","journal_name","pub_name","is_hybrid","category"
10489,1289,"2013-01-01","1996-1944",4898,0.741746,NA,"2013-12-31",NA,NA,NA,NA,NA,"Materials","MDPI",0,"PHYSICS AND CHEMISTRY"
10490,0,"2013-01-01","1452-8630",5022,0.487276,NA,"2013-12-31",NA,NA,NA,NA,NA,"APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS","KoBSON",0,"MATHEMATICS"
10491,0,"2013-01-01","1953-8189",NA,NA,NA,NA,NA,NA,NA,NA,NA,"OIL & GAS SCIENCE AND TECHNOLOGY-REVUE DE L INSTITUT FRANCAIS DU PETROLE","EDITIONS TECHNIP",0,NA
10492,0,"2013-01-01","0017-8322",5065,0.388091,NA,"2013-12-31",NA,NA,NA,NA,NA,"HASTINGS LAW JOURNAL","UNIV CALIF",0,"LAW"
10493,1200,"2013-01-01","1758-4965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Function Spaces and Applications","Hindawi",0,NA
10494,927,"2013-01-01","1348-9585",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF OCCUPATIONAL HEALTH","JAPAN SOC OCCUPATIONAL HEALTH",0,NA
10495,918,"2013-01-01","1880-5779",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GENES & GENETIC SYSTEMS","GENETICS SOC JAPAN",0,NA
10496,1400,"2013-01-01","1687-6180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EURASIP Journal on Advances in Signal Processing","Springer",0,NA
10497,0,"2013-01-01","1860-5397",4923,0.674246,NA,"2013-12-31",NA,NA,NA,NA,NA,"Beilstein Journal of Organic Chemistry","BEILSTEIN-INSTITUT",0,"PHYSICS AND CHEMISTRY"
10498,1200,"2013-01-01","1687-0409",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abstract and Applied Analysis","Hindawi",0,NA
10499,1200,"2013-01-01","1687-4129",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Nanomaterials","Hindawi",0,NA
10500,0,"2013-01-01","0037-5330",4994,0.539289,NA,"2013-12-31",NA,NA,NA,NA,NA,"SILVA FENNICA","FINNISH SOCIETY FOREST SCIENCEFINNISH FOREST RESEARCH",0,"ECOLOGY AND EVOLUTION"
10501,0,"2013-01-01","1332-8166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CROATIAN MEDICAL JOURNAL","MEDICINSKA NAKLADA",0,NA
10502,132,"2013-01-01","1899-1505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF PHYSIOLOGY AND PHARMACOLOGY","POLISH PHYSIOLOGICAL SOC",0,NA
10503,0,"2013-01-01","1081-3810",5021,0.488021,NA,"2013-12-31",NA,NA,NA,NA,NA,"Electronic Journal of Linear Algebra","Self Owned - Non-Profit Society",0,"MATHEMATICS"
10504,646,"2013-01-01","1347-5215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOLOGICAL & PHARMACEUTICAL BULLETIN","J-Stage",0,NA
10505,334,"2013-01-01","1698-0808",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF INVESTIGATIONAL ALLERGOLOGY AND CLINICAL IMMUNOLOGY","ESMON PUBLICIDAD S.A",0,NA
10506,0,"2013-01-01","1392-5113",5119,0.282211,NA,"2013-12-31",NA,NA,NA,NA,NA,"SORT-Statistics and Operations Research Transactions","Self Owned - Non-Profit Society",0,"MATHEMATICS"
10507,870,"2013-01-01","1938-5102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FLORIDA ENTOMOLOGIST","FLORIDA ENTOMOLOGICAL SOC",0,NA
10508,0,"2013-01-01","0301-4738",5123,0.266268,NA,"2013-12-31",NA,NA,NA,NA,NA,"INDIAN JOURNAL OF OPHTHALMOLOGY","Medknow Publications",0,"OPHTHALMOLOGY"
10509,0,"2013-01-01","2072-1315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF HEALTH POPULATION AND NUTRITION","I C D D R B-CENTRE HEALTH POPULATION RESEARCH",0,NA
10510,0,"2013-01-01","1303-619X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TURKISH JOURNAL OF EARTH SCIENCES","SCIENTIFIC TECHNICAL RESEARCH COUNCIL TURKEY-TUBITAK",0,NA
10511,0,"2013-01-01","0065-1400",5007,0.512127,NA,"2013-12-31",NA,NA,NA,NA,NA,"ACTA NEUROBIOLOGIAE EXPERIMENTALIS","Self Owned - Non-Profit Society",0,"NEUROSCIENCE"
10512,1200,"2013-01-01","1687-529X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Photoenergy","Hindawi",0,NA
10513,0,"2013-01-01","1689-0027",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACTA PROTOZOOLOGICA","Self Owned - Non-Profit Society",0,NA
10514,1730,"2013-01-01","1747-597X",4975,0.570207,NA,"2013-12-31",NA,NA,NA,NA,NA,"Substance Abuse Treatment Prevention and Policy","Biomed Central",0,"PSYCHIATRY"
10515,0,"2013-01-01","0217-2445",5059,0.407152,NA,"2013-12-31",NA,NA,NA,NA,NA,"RAFFLES BULLETIN OF ZOOLOGY","Self Owned - Non-Profit Society",0,"ECOLOGY AND EVOLUTION"
10516,0,"2013-01-01","1886-7995",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IBERICA","Self Owned - Non-Profit Society",0,NA
10517,1465,"2013-01-01","1687-1499",5070,0.368697,NA,"2013-12-31",NA,NA,NA,NA,NA,"EURASIP Journal on Wireless Communications and Networking","Springer",0,NA
10518,0,"2013-01-01","1802-8225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BULLETIN OF GEOSCIENCES","Self Owned - Non-Profit Society",0,NA
10519,0,"2013-01-01","0896-5803",4959,0.604761,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of Real Estate Research","Self Owned - Non-Profit Society",0,NA
10520,0,"2013-01-01","0022-3859",5081,0.340668,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of Postgraduate Medicine","Self Owned - Non-Profit Society",0,"MEDICINE"
10521,650,"2013-01-01","1738-0006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"KOREAN JOURNAL OF PARASITOLOGY","Self Owned - Non-Profit Society",0,NA
10522,0,"2013-01-01","1886-8134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCIENTIA MARINA","INST CIENCIAS MAR BARCELONA",0,NA
10523,0,"2013-01-01","1488-2159",5105,0.299539,NA,"2013-12-31",NA,NA,NA,NA,NA,"JOURNAL OF THE CANADIAN DENTAL ASSOCIATION","Self Owned - Non-Profit Society",0,"DENTISTRY"
10524,0,"2013-01-01","0253-2143",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Earth System Science","SPRINGER",0,NA
10525,0,"2013-01-01","1799-7267",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scandinavian Journal of Surgery","Self Owned - Non-Profit Society",0,NA
10526,0,"2013-01-01","1305-3825",5075,0.357396,NA,"2013-12-31",NA,NA,NA,NA,NA,"Diagnostic and Interventional Radiology","Self Owned - Non-Profit Society",0,"RADIOLOGY"
10527,2035,"2013-01-01","1751-0147",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACTA VETERINARIA SCANDINAVICA","Biomed Central",0,NA
10528,0,"2013-01-01","1678-4782",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jornal de Pediatria","Self Owned - Non-Profit Society",0,NA
10529,0,"2013-01-01","2160-8091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CALIFORNIA AGRICULTURE","Self Owned - Non-Profit Society",0,NA
10530,0,"2013-01-01","1875-9866",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTRIBUTIONS TO ZOOLOGY","Self Owned - Non-Profit Society",0,NA
10531,1700,"2013-01-01","1880-5086",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF CLINICAL BIOCHEMISTRY AND NUTRITION","INST APPLIED BIOCHEMISTRY",0,NA
10532,1200,"2013-01-01","0001-527X",5061,0.397867,NA,"2013-12-31",NA,NA,NA,NA,NA,"ACTA BIOCHIMICA POLONICA","ACTA BIOCHIMICA POLONICA",0,"MOLECULAR AND CELL BIOLOGY"
10533,745,"2013-01-01","1687-2770",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boundary Value Problems","Springer",0,NA
10534,0,"2013-01-01","1044-677X",5028,0.47409,NA,"2013-12-31",NA,NA,NA,NA,NA,"JOURNAL OF RESEARCH OF THE NATIONAL INSTITUTE OF STANDARDS AND TECHNOLOGY","US GOVERNMENT PRINTING OFFICE",0,NA
10535,0,"2013-01-01","1522-1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADVANCES IN PHYSIOLOGY EDUCATION","AMER PHYSIOLOGICAL SOC",0,NA
10536,0,"2013-01-01","1884-2836",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JAPANESE JOURNAL OF INFECTIOUS DISEASES","NATL INST INFECTIOUS DISEASES",0,NA
10537,1530,"2013-01-01","1348-4400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF REPRODUCTION AND DEVELOPMENT","JAPANESE SOC ANIMAL REPRODUCTION",0,NA
10538,0,"2013-01-01","1736-7557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estonian Journal of Earth Sciences","ESTONIAN ACADEMY PUBLISHERS",0,NA
10539,2030,"2013-01-01","1749-8090",5071,0.36416,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of Cardiothoracic Surgery","Biomed Central",0,"MEDICINE"
10540,1080,"2013-01-01","1347-3735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BREEDING SCIENCE","JAPANESE SOC BREEDING",0,NA
10541,0,"2013-01-01","1558-9439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF THE MEDICAL LIBRARY ASSOCIATION","MEDICAL LIBRARY ASSOC",0,NA
10542,0,"2013-01-01","2081-8262",NA,NA,NA,NA,NA,NA,NA,NA,NA,"POLISH POLAR RESEARCH","Polish Academy of Sciences",0,NA
10543,795,"2013-01-01","1802-9973",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHYSIOLOGICAL RESEARCH","Self Owned - Non-Profit Society",0,NA
10544,2445,"2013-01-01","2186-1005",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANNALS OF THORACIC AND CARDIOVASCULAR SURGERY","Self Owned - Non-Profit Society",0,NA
10545,0,"2013-01-01","1678-4464",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cadernos de Saude Publica","Self Owned - Non-Profit Society",0,NA
10546,0,"2013-01-01","0386-2194",5005,0.518745,NA,"2013-12-31",NA,NA,NA,NA,NA,"PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES","Self Owned - Non-Profit Society",0,"MATHEMATICS"
10547,0,"2013-01-01","1809-452X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"REVISTA BRASILEIRA DE PSIQUIATRIA","Self Owned - Non-Profit Society",0,NA
10548,1100,"2013-01-01","1687-5281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EURASIP Journal on Image and Video Processing","Springer",0,NA
10549,0,"2013-01-01","1898-4002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advances in Medical Sciences","VERSITA",0,NA
10550,1730,"2013-01-01","1550-2783",5029,0.473246,NA,"2013-12-31",NA,NA,NA,NA,NA,"JOURNAL OF THE INTERNATIONAL SOCIETY OF SPORTS NUTRITION","Biomed Central",0,"SPORTS MEDICINE"
10551,600,"2013-01-01","1349-0486",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF POULTRY SCIENCE","J-Stage",0,NA
10552,1122,"2013-01-01","1990-2573",5096,0.316226,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of the European Optical Society-Rapid Publications","Springer",0,"PHYSICS AND CHEMISTRY"
10553,0,"2013-01-01","1349-1717",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARCHIVES OF HISTOLOGY AND CYTOLOGY","JAPAN SOC HISTOL DOCUMENTATION NIIGATA UNIV MEDICAL SCHOOL",0,NA
10554,1730,"2013-01-01","1746-1596",5027,0.474456,NA,"2013-12-31",NA,NA,NA,NA,NA,"Diagnostic Pathology","Biomed Central",0,"ONCOLOGY"
10555,0,"2013-01-01","1735-8787",5084,0.338395,NA,"2013-12-31",NA,NA,NA,NA,NA,"Banach Journal of Mathematical Analysis","Self Owned - Non-Profit Society",0,"MATHEMATICS"
10556,0,"2013-01-01","1330-9862",5103,0.301075,NA,"2013-12-31",NA,NA,NA,NA,NA,"FOOD TECHNOLOGY AND BIOTECHNOLOGY","FACULTY FOOD TECHNOLOGY BIOTECHNOLOGY",0,"FOOD SCIENCE"
10557,0,"2013-01-01","1911-6470",4977,0.568046,NA,"2013-12-31",NA,NA,NA,NA,NA,"CUAJ-Canadian Urological Association Journal","Self Owned - Non-Profit Society",0,"UROLOGY"
10558,2000,"2013-01-01","1980-5322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinics","Self Owned - Non-Profit Society",0,NA
10559,0,"2013-01-01","1817-1737",5085,0.333181,NA,"2013-12-31",NA,NA,NA,NA,NA,"ANNALS OF THORACIC MEDICINE","Medknow Publications",0,"MEDICINE"
10560,0,"2013-01-01","0017-808X",5104,0.29975,NA,"2013-12-31",NA,NA,NA,NA,NA,"HARVARD JOURNAL ON LEGISLATION","HARVARD LAW SCHOOL",0,"LAW"
10561,0,"2013-01-01","0378-6323",5078,0.344806,NA,"2013-12-31",NA,NA,NA,NA,NA,"Indian Journal of Dermatology Venereology & Leprology","Self Owned - Non-Profit Society",0,"DERMATOLOGY"
10562,661,"2013-01-01","1452-3981",5115,0.28658,NA,"2013-12-31",NA,NA,NA,NA,NA,"International Journal of Electrochemical Science","ELECTROCHEMICAL SOC INC",0,"PHYSICS AND CHEMISTRY"
10563,0,"2013-01-01","0304-4602",5045,0.443701,NA,"2013-12-31",NA,NA,NA,NA,NA,"ANNALS ACADEMY OF MEDICINE SINGAPORE","ACAD MEDICINE SINGAPORE",0,"MEDICINE"
10564,0,"2013-01-01","2150-6701",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLLEGE & RESEARCH LIBRARIES","ASSOC COLL RESEARCH LIBRARIES",0,NA
10565,800,"2013-01-01","1536-2442",5057,0.409349,NA,"2013-12-31",NA,NA,NA,NA,NA,"JOURNAL OF INSECT SCIENCE","UNIV ARIZONA",0,"ECOLOGY AND EVOLUTION"
10566,0,"2013-01-01","0037-6575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SINGAPORE MEDICAL JOURNAL","Singapore Medical Association",0,NA
10567,0,"2013-01-01","0030-6126",4963,0.59462,NA,"2013-12-31",NA,NA,NA,NA,NA,"OSAKA JOURNAL OF MATHEMATICS","Osaka University",0,"MATHEMATICS"
10568,968,"2013-01-01","1349-3329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE","TOHOKU UNIV MEDICAL PRESS",0,NA
10569,900,"2013-01-01","1414-431X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH","ASSOC BRAS DIVULG CIENTIFICA",0,NA
10570,0,"2013-01-01","1020-4989",5118,0.282378,NA,"2013-12-31",NA,NA,NA,NA,NA,"REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH","Pan-American Health Organization",0,"MEDICINE"
10571,2516,"2013-01-01","1601-5223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HEREDITAS","Wiley Blackwell",0,NA
10572,0,"2013-01-01","0973-7669",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BULLETIN OF MATERIALS SCIENCE","SPRINGER",0,NA
10573,0,"2013-01-01","1883-2032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kyushu Journal of Mathematics","J-Stage",0,NA
10574,510,"2013-01-01","1678-4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRAZILIAN JOURNAL OF BIOLOGY","SciELO",0,NA
10575,0,"2013-01-01","1488-2310",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANADIAN JOURNAL OF SURGERY","CMA MEDIA INC",0,NA
10576,1500,"2013-01-01","1532-6268",NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Journal of Genomics","Hindawi",0,NA
10577,0,"2013-01-01","0022-1333",5090,0.329426,NA,"2013-12-31",NA,NA,NA,NA,NA,"JOURNAL OF GENETICS","SPRINGER",0,"MOLECULAR AND CELL BIOLOGY"
10578,1730,"2013-01-01","1758-5996",5003,0.521541,NA,"2013-12-31",NA,NA,NA,NA,NA,"Diabetology & Metabolic Syndrome","Biomed Central",0,"MEDICINE"
10579,1575,"2013-01-01","1930-2126",5095,0.316257,NA,"2013-12-31",NA,NA,NA,NA,NA,"BioResources","Self Owned - Non-Profit Society",0,"WOOD PRODUCTS"
10580,0,"2013-01-01","1526-9914",5049,0.434177,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of Applied Clinical Medical Physics","Self Owned - Non-Profit Society",0,"RADIOLOGY"
10581,0,"2013-01-01","1898-2263",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANNALS OF AGRICULTURAL AND ENVIRONMENTAL MEDICINE","INST AGRICULTURAL MEDICINE",0,NA
10582,750,"2013-01-01","1976-2437",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YONSEI MEDICAL JOURNAL","YONSEI UNIV COLLEGE MEDICINE",0,NA
10583,0,"2013-01-01","0018-2079",5062,0.392224,NA,"2013-12-31",NA,NA,NA,NA,NA,"Hiroshima Mathematical Journal","Self Owned - Non-Profit Society",0,"MATHEMATICS"
10584,0,"2013-01-01","0015-704X",5154,0.211242,NA,"2013-12-31",NA,NA,NA,NA,NA,"FORDHAM LAW REVIEW","FORDHAM UNIV SCHOOL LAW",0,"LAW"
10585,0,"2013-01-01","0078-3234",5113,0.290717,NA,"2013-12-31",NA,NA,NA,NA,NA,"OCEANOLOGIA","Polish Academy of Sciences",0,NA
10586,756,"2013-01-01","1347-5800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACTA HISTOCHEMICA ET CYTOCHEMICA","JAPAN SOC HISTOCHEM CYTOCHEM",0,NA
10587,0,"2013-01-01","2037-416X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANNALS OF GEOPHYSICS","Self Owned - Non-Profit Society",0,NA
10588,0,"2013-01-01","0974-7559",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INDIAN PEDIATRICS","SPRINGER",0,NA
10589,660,"2013-01-01","1239-9736",5094,0.320512,NA,"2013-12-31",NA,NA,NA,NA,NA,"International Journal of Circumpolar Health","Self Owned - Non-Profit Society",0,"MEDICINE"
10590,0,"2013-01-01","1348-2246",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANALYTICAL SCIENCES","JAPAN SOC ANALYTICAL CHEMISTRY",0,NA
10591,0,"2013-01-01","0024-1032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LEPROSY REVIEW","LEPRA",0,NA
10592,0,"2013-01-01","0253-4134",5102,0.308043,NA,"2013-12-31",NA,NA,NA,NA,NA,"JOURNAL OF CHEMICAL SCIENCES","SPRINGER",0,"PHYSICS AND CHEMISTRY"
10593,990,"2013-01-01","2038-8306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EUROPEAN JOURNAL OF HISTOCHEMISTRY","LUIGI PONZIO E FIGLIO",0,NA
10594,0,"2013-01-01","1109-4028",5052,0.4243,NA,"2013-12-31",NA,NA,NA,NA,NA,"Chemistry Education Research and Practice","Royal Soc of Chemistry",0,"EDUCATION"
10595,0,"2013-01-01","1890-1328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MODELING IDENTIFICATION AND CONTROL","Self Owned - Non-Profit Society",0,NA
10596,1500,"2013-01-01","1687-630X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gastroenterology Research and Practice","Hindawi",0,NA
10597,0,"2013-01-01","1678-4391",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazilian Journal of Infectious Diseases","Self Owned - Non-Profit Society",0,NA
10598,0,"2013-01-01","1229-845X",5074,0.359168,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of Veterinary Science","Self Owned - Non-Profit Society",0,"VETERINARY"
10599,0,"2013-01-01","1374-8505",5121,0.274192,NA,"2013-12-31",NA,NA,NA,NA,NA,"GEOLOGICA BELGICA","Self Owned - Non-Profit Society",0,NA
10600,0,"2013-01-01","1861-9541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHINESE SCIENCE BULLETIN","SPRINGER",0,NA
10601,0,"2013-01-01","1678-4790",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF THE BRAZILIAN CHEMICAL SOCIETY","SOC BRASILEIRA QUIMICA",0,NA
10602,0,"2013-01-01","0016-7169",5135,0.249357,NA,"2013-12-31",NA,NA,NA,NA,NA,"Geofisica Internacional","Self Owned - Non-Profit Society",0,NA
10603,0,"2013-01-01","1417-3875",5146,0.229045,NA,"2013-12-31",NA,NA,NA,NA,NA,"Electronic Journal of Qualitative Theory of Differential Equations","Self Owned - Non-Profit Society",0,"MATHEMATICS"
10604,397,"2013-01-01","1313-2970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZooKeys","Self Owned - Mid Sized - Unknown Profit Status",0,NA
10605,357,"2013-01-01","1897-5631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOLIA HISTOCHEMICA ET CYTOBIOLOGICA","POLISH HISTOCHEMICAL CYTOCHEMICAL SOC",0,NA
10606,750,"2013-01-01","0918-7960",5188,0.139208,NA,"2013-12-31",NA,NA,NA,NA,NA,"ANTHROPOLOGICAL SCIENCE","ANTHROPOLOGICAL SOC NIPPON",0,"ANTHROPOLOGY"
10607,0,"2013-01-01","1735-2428",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of the Iranian Chemical Society","Springer",1,NA
10608,492,"2013-01-01","1869-1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCIENCE CHINA-LIFE SCIENCES","SPRINGER",0,NA
10609,1710,"2013-01-01","1678-992X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SCIENTIA AGRICOLA","UNIV SAO PAOLO",0,NA
10610,0,"2013-01-01","1880-8026",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INDUSTRIAL HEALTH","NATL INST OCCUPATIONAL SAFETY & HEALTH JAPAN",0,NA
10611,0,"2013-01-01","1551-7012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ARKIVOC","Self Owned - Non-Profit Society",0,NA
10612,0,"2013-01-01","1021-5506",5109,0.293691,NA,"2013-12-31",NA,NA,NA,NA,NA,"ZOOLOGICAL STUDIES","Academia Sinica",0,"ECOLOGY AND EVOLUTION"
10613,0,"2013-01-01","1436-4522",5063,0.390095,NA,"2013-12-31",NA,NA,NA,NA,NA,"EDUCATIONAL TECHNOLOGY & SOCIETY","IEEE",0,"EDUCATION"
10614,2200,"2013-01-01","1178-6930",5069,0.37148,NA,"2013-12-31",NA,NA,NA,NA,NA,"ONCOTARGETS AND THERAPY","Dove Press",0,"ONCOLOGY"
10615,600,"2013-01-01","0717-3458",5144,0.235142,NA,"2013-12-31",NA,NA,NA,NA,NA,"ELECTRONIC JOURNAL OF BIOTECHNOLOGY","UNIV CATOLICA DE VALPARAISO",0,NA
10616,0,"2013-01-01","1349-7235",NA,NA,NA,NA,NA,NA,NA,NA,NA,"INTERNAL MEDICINE","JAPAN SOC INTERNAL MEDICINE",0,NA
10617,0,"2013-01-01","1449-5554",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australasian Journal of Educational Technology","Self Owned - Non-Profit Society",0,NA
10618,0,"2013-01-01","1225-6463",5141,0.239312,NA,"2013-12-31",NA,NA,NA,NA,NA,"ETRI JOURNAL","ELECTRONICS TELECOMMUNICATIONS RESEARCH INST",0,NA
10619,609,"2013-01-01","1349-3825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Mineralogical and Petrological Sciences","JAPANESE ASSOC MINERALOGISTS PETROLOGISTS & ECONOMIC GEOLO",0,NA
10620,0,"2013-01-01","0250-474X",5176,0.168935,NA,"2013-12-31",NA,NA,NA,NA,NA,"INDIAN JOURNAL OF PHARMACEUTICAL SCIENCES","Medknow Publications",0,"PHARMACOLOGY"
10621,0,"2013-01-01","1996-7489",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SOUTH AFRICAN JOURNAL OF SCIENCE","ACAD SCIENCE SOUTH AFRICA A S S AF",0,NA
10622,960,"2013-01-01","1676-5680",5151,0.213385,NA,"2013-12-31",NA,NA,NA,NA,NA,"GENETICS AND MOLECULAR RESEARCH","Self Owned - Non-Profit Society",0,"MOLECULAR AND CELL BIOLOGY"
10623,0,"2013-01-01","0253-4142",5125,0.265526,NA,"2013-12-31",NA,NA,NA,NA,NA,"PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-MATHEMATICAL SCIENCES","SPRINGER",0,"MATHEMATICS"
10624,0,"2013-01-01","1558-9250",5133,0.252447,NA,"2013-12-31",NA,NA,NA,NA,NA,"Journal of Engineered Fibers and Fabrics","Self Owned - Non-Profit Society",0,"PHYSICS AND CHEMISTRY"
10625,0,"2013-01-01","0354-5180",5155,0.208667,NA,"2013-12-31",NA,NA,NA,NA,NA,"FILOMAT","KoBSON",0,"MATHEMATICS"
10626,1600,"2013-01-01","1341-1357",5064,0.389699,NA,"2013-12-31",NA,NA,NA,NA,NA,"EXPERIMENTAL ANIMALS","INT PRESS EDITING CENTRE INC",0,"MOLECULAR AND CELL BIOLOGY"
10627,0,"2013-01-01","0023-5954",5082,0.340545,NA,"2013-12-31",NA,NA,NA,NA,NA,"KYBERNETIKA","Self Owned - Non-Profit Society",0,"ROBOTICS"
10628,0,"2013-01-01","1641-7291",5143,0.235154,NA,"2013-12-31",NA,NA,NA,NA,NA,"GEOLOGICAL QUARTERLY","Self Owned - Non-Profit Society",0,NA
10629,0,"2013-01-01","0033-2879",5058,0.408111,NA,"2013-12-31",NA,NA,NA,NA,NA,"PSYCHOLOGICA BELGICA","BELGIAN PSYCHOL SOC",0,"PSYCHOLOGY"
10630,436,"2013-01-01","1314-2607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF HYMENOPTERA RESEARCH","International Society of Hymenopterists",0,NA
10631,7590,"2013-01-01","1473-2300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF INTERNATIONAL MEDICAL RESEARCH","Sage",0,NA
10632,1200,"2013-01-01","1687-479X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bioinorganic Chemistry and Applications","Hindawi",0,NA
10633,1262,"2013-01-01","1598-6357",NA,NA,NA,NA,NA,NA,NA,NA,NA,"JOURNAL OF KOREAN MEDICAL SCIENCE","KOREAN ACAD MEDICAL SCIENCES",0,NA
10634,745,"2013-01-01","1687-1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advances in Difference Equations","Springer",0,NA
10635,0,"2013-01-01","1607-324X",5117,0.283481,NA,"2013-12-31",NA,NA,NA,NA,NA,"Condensed Matter Physics","Self Owned - Non-Profit Society",0,"PHYSICS AND CHEMISTRY"
10636,0,"2013-01-01","1678-4383",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING","BRAZILIAN SOC CHEMICAL ENG",0,NA
