pub_name,journal_name,date,journal_type,issn,apc
Chemistry Central Ltd,Journal of Cheminformatics,2016-06-18,OA,1758-2946,2012
Chemistry Central Ltd,Journal of Systems Chemistry,2016-06-18,OA,1759-2208,2012
Chemistry Central Ltd,Chemistry Central Journal,2016-06-18,OA,1752-153X,2012
Chemistry Central Ltd,Geochemical Transactions,2016-06-18,OA,1467-4866,2012
Chemistry Central Ltd,Journal of Cheminformatics,2016-06-18,OA,1758-2946,2012
Chemistry Central Ltd,Journal of Systems Chemistry,2016-06-18,OA,1759-2208,2012
Chilean Biology Society,Biological Research,2016-06-18,OA,0717-6287,2012
Chilean Biology Society,Biological Research,2016-06-18,OA,0717-6287,2012
Chilean Chemical Society,Journal of the Chilean Chemical Society,2016-06-18,OA,0717-9707,2012
Chilean Chemical Society,Journal of the Chilean Chemical Society,2016-06-18,OA,0717-9707,2012
Chinese Academy of Sciences,Journal of Inorganic Materials,2016-06-18,OA,1000-324X,2012
Chinese Academy of Sciences,Journal of Inorganic Materials,2016-06-18,OA,1000-324X,2012
Chinese Chemical Society,Acta Chimica Sinica,2016-06-18,OA,1614-7065,2012
Chinese Chemical Society,Acta Chimica Sinica,2016-06-18,OA,1614-7065,2012
Chinese Geophysical Society,Chinese Journal of Geophysics,2016-06-18,OA,0898-9591,2012
Chinese Geophysical Society,Chinese Journal of Geophysics,2016-06-18,OA,0898-9591,2012
Cleveland Clinic,Cleveland Clinic Journal of Medicine,2016-06-18,OA,1939-2869,2012
Cleveland Clinic,Cleveland Clinic Journal of Medicine,2016-06-18,OA,1939-2869,2012
CMA MEDIA INC,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,2016-06-18,OA,1488-2434,2013
CMA MEDIA INC,CANADIAN JOURNAL OF SURGERY,2016-06-18,OA,1488-2310,2013
CO-ACTION PUBLISHING,International Journal of Qualitative Studies on Health and Well-Being,2016-06-18,OA,1748-2631,2012
Colegio de Postgraduados,Agrociencia,2016-06-18,OA,1405-3195,2012
Colegio de Postgraduados,Agrociencia,2016-06-18,OA,1405-3195,2012
College of Family Physicians of Canada,Canadian Family Physician,2016-06-18,OA,715-5258,2012
College of Family Physicians of Canada,Canadian Family Physician,2016-06-18,OA,715-5258,2012
Company of Biologists,Biology Open,2016-06-18,OA,2046-6390,2012
Company of Biologists,Disease Models and Mechanisms,2016-06-18,OA,1754-8411,2012
Company of Biologists,Disease Models and Mechanisms,2016-06-18,OA,1754-8411,2012
Company of Biologists,Biology Open,2016-06-18,OA,2046-6390,2012
COMPANY OF BIOLOGISTS LTD,Disease Models & Mechanisms,2016-06-18,OA,1754-8411,2013
COMSIS CONSORTIUM,Computer Science and Information Systems,2016-06-18,OA,1820-0214,2012
Conselho Nacional de Desenvolvimento Cient’fico e Tecnol—gico,BRAZILIAN JOURNAL OF MICROBIOLOGY,2016-06-18,OA,1678-4405,2012
Conselho Nacional de Desenvolvimento Cient’fico e Tecnol—gico,Jornal de Pediatria,2016-06-18,OA,1678-4782,2012
Conselho Nacional de Desenvolvimento Cient’fico e Tecnol—gico,Revista Brasileira de Pol’tica Internacional,2016-06-18,OA,1983-3121,2012
Conselho Nacional de Desenvolvimento Cient’fico e Tecnol—gico,BRAZILIAN JOURNAL OF MICROBIOLOGY,2016-06-18,OA,1678-4405,2012
Conselho Nacional de Desenvolvimento Cient’fico e Tecnol—gico,Jornal de Pediatria,2016-06-18,OA,1678-4782,2012
Conselho Nacional de Desenvolvimento Cient’fico e Tecnol—gico,Revista Brasileira de Pol’tica Internacional,2016-06-18,OA,1983-3121,2012
Conselho Nacional do Desenvolvimento Cient’fico e Tecnol—gico,Revista Brasileira de Farmacognosia/ Brazilian Journal of Pharmacognosy,2016-06-18,OA,1981-528X,2012
Conselho Nacional do Desenvolvimento Cient’fico e Tecnol—gico,Revista Brasileira de Farmacognosia/ Brazilian Journal of Pharmacognosy,2016-06-18,OA,1981-528X,2012
Copernicus Group,CRYOSPHERE,2016-06-18,OA,1994-0424,2013
Copernicus Group,GEOSCIENTIFIC MODEL DEVELOPMENT,2016-06-18,OA,1991-9603,2013
Copernicus Group,ATMOSPHERIC MEASUREMENT TECHNIQUES,2016-06-18,OA,1867-8548,2013
Corvinus University of Budapest (Hungary),Applied Ecology and Environmental Research,2016-06-18,OA,1785-0037,2012
Corvinus University of Budapest (Hungary),Applied Ecology and Environmental Research,2016-06-18,OA,1785-0037,2012
Croatian Association of Chemical Engineers,CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,2016-06-18,OA,0352-9568,2012
Croatian Association of Chemical Engineers,CHEMICAL AND BIOCHEMICAL ENGINEERING QUARTERLY,2016-06-18,OA,0352-9568,2012
Croatian Medical Schools,Croatian Medical Journal,2016-06-18,OA,1332-8166,2012
Croatian Medical Schools,Croatian Medical Journal,2016-06-18,OA,1332-8166,2012
Croatian Society of Medical Biochemists,Biochemia Medica,2016-06-18,OA,1330-0962,2012
Croatian Society of Medical Biochemists,Biochemia Medica,2016-06-18,OA,1330-0962,2012
CROP SCIENCE SOC JAPAN,PLANT PRODUCTION SCIENCE,2016-06-18,OA,1349-1008,2012
CROP SCIENCE SOC JAPAN,PLANT PRODUCTION SCIENCE,2016-06-18,OA,1349-1008,2012
CROP SCIENCE SOC JAPAN,PLANT PRODUCTION SCIENCE,2016-06-18,OA,1349-1008,2013
CURRENT ZOOLOGY,Current Zoology,2016-06-18,OA,1674-5507,2012
Czech Academy of Agricultural Sciences,Czech Journal of Animal Science,2016-06-18,OA,1212-1819,2012
Czech Academy of Agricultural Sciences,Czech Journal of Food Sciences,2016-06-18,OA,1212-1800,2012
Czech Academy of Agricultural Sciences,Plant Soil and Environment,2016-06-18,OA,1214-1178,2012
Czech Academy of Agricultural Sciences,VETERINARNI MEDICINA,2016-06-18,OA,0375-8427,2012
Czech Academy of Agricultural Sciences,Czech Journal of Animal Science,2016-06-18,OA,1212-1819,2012
Czech Academy of Agricultural Sciences,Czech Journal of Food Sciences,2016-06-18,OA,1212-1800,2012
Czech Academy of Agricultural Sciences,VETERINARNI MEDICINA,2016-06-18,OA,0375-8427,2012
Czech Gelogical Society,Journal of Geosciences,2016-06-18,OA,1802-6222,2012
Czech Gelogical Society,Journal of Geosciences,2016-06-18,OA,1802-6222,2012
Czech Geological Survey.,Bulletin of Geosciences,2016-06-18,OA,1802-8225,2012
Czech Geological Survey.,Bulletin of Geosciences,2016-06-18,OA,1802-8225,2012
DANISH MEDICAL ASSN,Danish Medical Bulletin,2016-06-18,OA,1603-9629,2012
DANISH MEDICAL ASSN,Danish Medical Bulletin,2016-06-18,OA,1603-9629,2012
DANISH MEDICAL ASSN,DANISH MEDICAL BULLETIN,2016-06-18,OA,1603-9629,2013
DARU,DARU Journal of Pharmaceutical Sciences,2016-06-18,OA,2008-2231,2012
DARU,DARU Journal of Pharmaceutical Sciences,2016-06-18,OA,2008-2231,2012
DEFENCE SCIENTIFIC INFORMATION DOCUMENTATION CENTRE,DEFENCE SCIENCE JOURNAL,2016-06-18,OA,0976-464X,2013
Delft University of Technology,EUROPEAN JOURNAL OF TRANSPORT AND INFRASTRUCTURE RESEARCH,2016-06-18,OA,1567-7141,2013
Deutsche Mathematiker-Vereinigung,Documenta Mathematica,2016-06-18,OA,1431-0643,2012
Deutsche Mathematiker-Vereinigung,Documenta Mathematica,2016-06-18,OA,1431-0643,2012
DISCRETE MATHEMATICS THEORETICAL COMPUTER SCIENCE,DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,2016-06-18,OA,1365-8050,2012
DOVE MEDICAL PRESS LTD,International Journal of Nanomedicine,2016-06-18,OA,1178-2013,2012
DOVE MEDICAL PRESS LTD,Clinical Interventions in Aging,2016-06-18,OA,1176-9092,2012
DOVE MEDICAL PRESS LTD,"Drug Design, Development and Therapy",2016-06-18,OA,1177-8881,2012
DOVE MEDICAL PRESS LTD,Neuropsychiatric Disease and Treatment,2016-06-18,OA,1176-6328,2012
DOVE MEDICAL PRESS LTD,Patient Prefence and Adherence ,2016-06-18,OA,1177-889X,2012
DOVE MEDICAL PRESS LTD,Open Access Animal Physiology ,2016-06-18,OA,1936-2625,2012
DOVE MEDICAL PRESS LTD,Open Access Insect Physiology,2016-06-18,OA,1179-2787,2012
DOVE MEDICAL PRESS LTD,OncoTargets and Therapy,2016-06-18,OA,1178-6930,2012
Dove Press,Breast Cancer ,2016-06-18,OA,1179-1314,2012
Dove Press,International Journal of Nanomedicine,2016-06-18,OA,1178-2013,2012
Dove Press,Breast Cancer ,2016-06-18,OA,1179-1314,2012
Dove Press,International Journal of Nanomedicine,2016-06-18,OA,1178-2013,2013
Dove Press,Clinical Interventions in Aging,2016-06-18,OA,1176-9092,2013
Dove Press,ONCOTARGETS AND THERAPY,2016-06-18,OA,1178-6930,2013
Duke University,Duke Law Journal,2016-06-18,OA,Dec-86,2012
Duke University,Duke Law Journal,2016-06-18,OA,Dec-86,2012
E M H SWISS MEDICAL PUBLISHERS LTD,SWISS MEDICAL WEEKLY,2016-06-18,OA,1424-3997,2013
E M W PUBLISHING,Progress in Electromagnetics Research-PIER,2016-06-18,OA,1559-8985,2012
Ecological Society of America,Ecosphere,2016-06-18,OA,2150-8925,2012
Ecological Society of America,Ecosphere,2016-06-18,OA,2150-8925,2012
Econometric Society,Theoretical Economics,2016-06-18,OA,1555-7561,2012
Econometric Society,Theoretical Economics,2016-06-18,OA,1555-7561,2012
ECSA AUSTRIA,European Integration Online Papers-EIOP,2016-06-18,OA,1027-5193,2012
EDITIONS TECHNIP,OIL & GAS SCIENCE AND TECHNOLOGY-REVUE DE L INSTITUT FRANCAIS DU PETROLE,2016-06-18,OA,1294-4475,2012
EDITIONS TECHNIP,OIL & GAS SCIENCE AND TECHNOLOGY-REVUE DE L INSTITUT FRANCAIS DU PETROLE,2016-06-18,OA,1953-8189,2013
EDITORIAL BOARD EJTIR,European Journal of Transport and Infrastructure Research,2016-06-18,OA,1567-7141,2012
EDITURA ACADEMIEI ROMANE,Romanian Journal of Physics,2016-06-18,OA,1221-146X,2013
EDP Sciences,EUROPEAN PHYSICAL JOURNAL E ,2016-06-18,OA,1292-895X,2012
EDP Sciences,Knowledge and Management of Aquatic Ecosystems,2016-06-18,OA,1961-9502,2012
EDP Sciences,EUROPEAN PHYSICAL JOURNAL E ,2016-06-18,OA,1292-895X,2012
EDP Sciences,Knowledge and Management of Aquatic Ecosystems,2016-06-18,OA,1961-9502,2012
EDP Sciences,GENETICS SELECTION EVOLUTION,2016-06-18,OA,1297-9686,2013
EDP Sciences,Knowledge and Management of Aquatic Ecosystems,2016-06-18,OA,1961-9502,2013
Edward H. Angle Society of Orthodontists,Angle Orthodontist,2016-06-18,OA,Mar-19,2012
Edward H. Angle Society of Orthodontists,Angle Orthodontist,2016-06-18,OA,Mar-19,2012
ELECTROCHEMICAL SOC INC,International Journal of Electrochemical Science,2016-06-18,OA,1452-3981,2012
ELECTROCHEMICAL SOC INC,International Journal of Electrochemical Science,2016-06-18,OA,1452-3981,2012
ELECTROCHEMICAL SOC INC,International Journal of Electrochemical Science,2016-06-18,OA,1452-3981,2013
ELECTROCHEMICAL SOC JAPAN,ELECTROCHEMISTRY,2016-06-18,OA,2186-2451,2013
Electronic Journal of Combinatorics,Electronic journal of combinatorics,2016-06-18,OA,1077-8926,2012
Electronic Journal of Combinatorics,Electronic journal of combinatorics,2016-06-18,OA,1077-8926,2012
ELECTRONICS TELECOMMUNICATIONS RESEARCH INST,ETRI JOURNAL,2016-06-18,OA,1225-6463,2012
ELECTRONICS TELECOMMUNICATIONS RESEARCH INST,ETRI JOURNAL,2016-06-18,OA,1225-6463,2012
ELECTRONICS TELECOMMUNICATIONS RESEARCH INST,ETRI JOURNAL,2016-06-18,OA,1225-6463,2013
Escola Nacional de Saœde Pœblica Sergio Arouca,Cadernos de Saœde Pœblica,2016-06-18,OA,1678-4464,2012
Escola Nacional de Saœde Pœblica Sergio Arouca,Cadernos de Saœde Pœblica,2016-06-18,OA,1678-4464,2012
"ESMON PUBLICIDAD, S.A",JOURNAL OF INVESTIGATIONAL ALLERGOLOGY AND CLINICAL IMMUNOLOGY,2016-06-18,OA,1698-0808,2013
Estonian Academy of Sciences,Estonian Journal of Earth Sciences,2016-06-18,OA,1736-7557,2012
Estonian Academy of Sciences,Estonian Journal of Earth Sciences,2016-06-18,OA,1736-7557,2012
ESTONIAN ACADEMY PUBLISHERS,Estonian Journal of Earth Sciences,2016-06-18,OA,1736-7557,2013
EUROPEAN  GEOSCIENCES UNION,Climate of the Past,2016-06-18,OA,1814-9332,2013
EUROPEAN  GEOSCIENCES UNION,Biogeosciences,2016-06-18,OA,1726-4189,2013
EUROPEAN  GEOSCIENCES UNION,ATMOSPHERIC CHEMISTRY AND PHYSICS,2016-06-18,OA,1680-7324,2013
EUROPEAN  GEOSCIENCES UNION,HYDROLOGY AND EARTH SYSTEM SCIENCES,2016-06-18,OA,1607-7938,2013
EUROPEAN  GEOSCIENCES UNION,ANNALES GEOPHYSICAE,2016-06-18,OA,1432-0576,2013
EUROPEAN  GEOSCIENCES UNION,NONLINEAR PROCESSES IN GEOPHYSICS,2016-06-18,OA,1607-7946,2013
EUROPEAN  GEOSCIENCES UNION,NATURAL HAZARDS AND EARTH SYSTEM SCIENCES,2016-06-18,OA,1684-9981,2013
European Geosciences Union,Annales Geophysicae,2016-06-18,OA,1432-0576,2012
European Geosciences Union,Atmospheric Chemistry and Physics,2016-06-18,OA,1680-7324,2012
European Geosciences Union,Atmospheric Measurement Techniques,2016-06-18,OA,1867-8548,2012
European Geosciences Union,Biogeosciences,2016-06-18,OA,1726-4189,2012
European Geosciences Union,Climate of the past,2016-06-18,OA,1814-9332,2012
European Geosciences Union,Cryosphere,2016-06-18,OA,1994-0424,2012
European Geosciences Union,Geoscientific Model Development,2016-06-18,OA,1991-9603,2012
European Geosciences Union,Hydrology and Earth System Sciences,2016-06-18,OA,1607-7938,2012
European Geosciences Union,Natural Hazards and Earth System Sciences,2016-06-18,OA,1684-9981,2012
European Geosciences Union,Nonlinear Processes in Geophysics,2016-06-18,OA,1607-7946,2012
European Geosciences Union,Ocean Science,2016-06-18,OA,1812-0792,2012
European Geosciences Union,Annales Geophysicae,2016-06-18,OA,1432-0576,2012
European Geosciences Union,Atmospheric Chemistry and Physics,2016-06-18,OA,1680-7324,2012
European Geosciences Union,Atmospheric Measurement Techniques,2016-06-18,OA,1867-8548,2012
European Geosciences Union,Biogeosciences,2016-06-18,OA,1726-4189,2012
European Geosciences Union,Climate of the past,2016-06-18,OA,1814-9332,2012
European Geosciences Union,Cryosphere,2016-06-18,OA,1994-0424,2012
European Geosciences Union,Geoscientific Model Development,2016-06-18,OA,1991-9603,2012
European Geosciences Union,Hydrology and Earth System Sciences,2016-06-18,OA,1607-7938,2012
European Geosciences Union,Natural Hazards and Earth System Sciences,2016-06-18,OA,1684-9981,2012
European Geosciences Union,Nonlinear Processes in Geophysics,2016-06-18,OA,1607-7946,2012
European Geosciences Union,Ocean Science,2016-06-18,OA,1812-0792,2012
European Hematology Association,Haematologica/The Hematology Journal,2016-06-18,OA,1592-8721,2012
European Hematology Association,Haematologica/The Hematology Journal,2016-06-18,OA,1592-8721,2012
EUROPEAN OPTICAL SOC,Journal of the European Optical Society-Rapid Publications,2016-06-18,OA,1990-2573,2012
European Polymer Federation,e-Polymers,2016-06-18,OA,1618-7229,2012
European Polymer Federation,e-Polymers,2016-06-18,OA,1618-7229,2012
EUROPEAN POLYMER FEDERATION,E-POLYMERS,2016-06-18,OA,1618-7229,2013
Evolutionary Psychology,Evolutionary Psychology,2016-06-18,OA,1474-7049,2012
Evolutionary Psychology,Evolutionary Psychology,2016-06-18,OA,1474-7049,2012
Faculdade de Medicina / USP,Clinics,2016-06-18,OA,1980-5322,2012
Faculdade de Medicina / USP,Clinics,2016-06-18,OA,1980-5322,2012
Faculdade De Odontologia De Bauru ,Journal of Applied Oral Science,2016-06-18,OA,1678-7765,2012
Faculdade De Odontologia De Bauru ,Journal of Applied Oral Science,2016-06-18,OA,1678-7765,2012
FACULTY FOOD TECHNOLOGY BIOTECHNOLOGY,FOOD TECHNOLOGY AND BIOTECHNOLOGY,2016-06-18,OA,1330-9862,2013
Faculty of Food Technology and Biotechnology University of Zagreb,Food Technology and Biotechnology,2016-06-18,OA,1330-9862,2012
Faculty of Food Technology and Biotechnology University of Zagreb,Food Technology and Biotechnology,2016-06-18,OA,1330-9862,2012
FACULTY SOCIAL SCIENCES CHARLES UNIV,FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,2016-06-18,OA,0015-1920,2013
Feinstein Institute,Molecular Medicine,2016-06-18,OA,1528-3658,2012
Feinstein Institute,Molecular Medicine,2016-06-18,OA,1528-3658,2012
FEINSTEIN INSTITUTE MED RES,MOLECULAR MEDICINE,2016-06-18,OA,1528-3658,2013
FIELD HOUSE PUBLISHING LLP,JOURNAL OF INTERNATIONAL MEDICAL RESEARCH,2016-06-18,OA,1473-2300,2012
FINNISH ENVIRONMENT INST,BOREAL ENVIRONMENT RESEARCH,2016-06-18,OA,1797-2469,2013
Finnish Environment Research,Boreal Environment Research,2016-06-18,OA,1797-2469,2012
Finnish Environment Research,Boreal Environment Research,2016-06-18,OA,1797-2469,2012
FINNISH SOCIETY FOREST SCIENCEFINNISH FOREST RESEARCH,SILVA FENNICA,2016-06-18,OA,0037-5330,2013
Finnish Society of Forest Science,Silva Fennica,2016-06-18,OA,0037-5330,2012
Finnish Society of Forest Science,Silva Fennica,2016-06-18,OA,0037-5330,2012
Firenze University Press,PHYTOPATHOLOGIA MEDITERRANEA,2016-06-18,OA,1593-2095,2012
Firenze University Press,PHYTOPATHOLOGIA MEDITERRANEA,2016-06-18,OA,1593-2095,2012
Firenze University Press,Acta Herpetologica,2016-06-18,OA,1970-9498,2012
Firenze University Press,ACTA HERPETOLOGICA,2016-06-18,OA,1970-9498,2013
FLORIDA ENTOMOLOGICAL SOC,FLORIDA ENTOMOLOGIST,2016-06-18,OA,1938-5102,2013
Florida Entomological Society,Florida Entomologist,2016-06-18,OA,1938-5102,2012
Florida Entomological Society,Florida Entomologist,2016-06-18,OA,1938-5102,2012
Fordham Law School,Fordham Law Review,2016-06-18,OA,0015-704X,2012
Fordham Law School,Fordham Law Review,2016-06-18,OA,0015-704X,2012
FORDHAM UNIV SCHOOL LAW,FORDHAM LAW REVIEW,2016-06-18,OA,0015-704X,2013
French national museum of natural history,Zoosystema,2016-06-18,OA,1280-9551,2012
French national museum of natural history,Zoosystema,2016-06-18,OA,1280-9551,2012
FRIENDS SCIENCE PUBL,INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY,2016-06-18,OA,1814-9596,2012
Frontiers,Fontiers in Microbiology,2016-06-18,OA,1664-302X,2012
Frontiers,Frontiers in Cellular Neuroscience,2016-06-18,OA,1662-5102,2012
Frontiers,Frontiers in Computational Neuroscience,2016-06-18,OA,1662-5188,2012
Frontiers,Frontiers in Endocrinology,2016-06-18,OA,1664-2392,2012
Frontiers,Frontiers in Genetics,2016-06-18,OA,1664-8021,2012
Frontiers,Frontiers in Human Neuroscience,2016-06-18,OA,1662-5161,2012
Frontiers,Frontiers in Immunology,2016-06-18,OA,1664-3224,2012
Frontiers,Frontiers in Neural Circuits,2016-06-18,OA,1662-5110,2012
Frontiers,Frontiers in Neurology,2016-06-18,OA,1664-2295,2012
Frontiers,Frontiers in Neuroscience,2016-06-18,OA,1662-453X,2012
Frontiers,Frontiers in Oncology,2016-06-18,OA,2234-943X,2012
Frontiers,Frontiers in Pharmacology,2016-06-18,OA,1663-9812,2012
Frontiers,Frontiers in Physiology,2016-06-18,OA,1664-042X,2012
Frontiers,Frontiers in Plant Science,2016-06-18,OA,1664-462X,2012
Frontiers,Frontiers in Psychiatry,2016-06-18,OA,1664-0640,2012
Frontiers,Frontiers in Psychology,2016-06-18,OA,1664-1078,2012
Frontiers,Frontiers in Cellular Neuroscience,2016-06-18,OA,1662-5102,2012
Frontiers,Frontiers in Computational Neuroscience,2016-06-18,OA,1662-5188,2012
Frontiers,Frontiers in Human Neuroscience,2016-06-18,OA,1662-5161,2012
Frontiers,Frontiers in Neural Circuits,2016-06-18,OA,1662-5110,2012
Frontiers,Fontiers in Microbiology,2016-06-18,OA,1664-302X,2012
Frontiers,Frontiers in Endocrinology,2016-06-18,OA,1664-2392,2012
Frontiers,Frontiers in Genetics,2016-06-18,OA,1664-8021,2012
Frontiers,Frontiers in Immunology,2016-06-18,OA,1664-3224,2012
Frontiers,Frontiers in Neurology,2016-06-18,OA,1664-2295,2012
Frontiers,Frontiers in Neuroscience,2016-06-18,OA,1662-453X,2012
Frontiers,Frontiers in Oncology,2016-06-18,OA,2234-943X,2012
Frontiers,Frontiers in Pharmacology,2016-06-18,OA,1663-9812,2012
Frontiers,Frontiers in Physiology,2016-06-18,OA,1664-042X,2012
Frontiers,Frontiers in Plant Science,2016-06-18,OA,1664-462X,2012
Frontiers,Frontiers in Psychiatry,2016-06-18,OA,1664-0640,2012
Frontiers,Frontiers in Psychology,2016-06-18,OA,1664-1078,2012
Frontiers,Frontiers in Behavioral Neuroscien1662-5153 ,2016-06-18,OA,1662-5153,2012
FRONTIERS RES FOUND,Frontiers in Behavioral Neuroscience,2016-06-18,OA,1662-5153,2012
Frontiers Research Foundation,FRONTIERS IN CELLULAR NEUROSCIENCE,2016-06-18,OA,1662-5102,2013
Frontiers Research Foundation,FRONTIERS IN COMPUTATIONAL NEUROSCIENCE,2016-06-18,OA,1662-5188,2013
Gene Therapy Press,Gene Therapy& Molecular Biology,2016-06-18,OA,1529-9120,2012
Gene Therapy Press,Gene Therapy& Molecular Biology,2016-06-18,OA,1529-9120,2012
